antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.997,2.326,0.129,168.588,0.738
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.997,2.309,0.129,167.677,0.734
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.339,0.159,206.95,0.907
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.053,0.153,198.697,0.871
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.997,2.309,0.129,167.677,0.734
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.997,2.309,0.129,167.677,0.734
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.075,0.153,199.38,0.874
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.997,2.562,0.138,180.256,0.789
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.053,0.153,198.697,0.871
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.997,2.326,0.129,168.588,0.738
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.997,2.309,0.129,167.677,0.734
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.328,0.159,206.665,0.906
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'",'estado_cli_INACTIVO',0,0,0,0.997,2.309,0.129,167.677,0.734
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.053,0.153,198.697,0.871
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.997,2.309,0.129,167.677,0.734
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.997,2.562,0.138,180.256,0.789
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.997,2.326,0.129,168.588,0.738
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.328,0.159,206.665,0.906
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'ctrl_terc_EXCLIENTE'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.997,2.574,0.139,180.768,0.792
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.997,2.309,0.129,167.677,0.734
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.997,2.562,0.138,180.256,0.789
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.053,0.153,198.697,0.871
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO'",0,0,0,0.997,2.326,0.129,168.588,0.738
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.997,2.562,0.138,180.256,0.789
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'",'estado_cli_INACTIVO',0,0,0,0.997,2.309,0.129,167.677,0.734
"'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.997,3.075,0.153,199.38,0.874
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_residencia1_COLOMBIA', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.997,2.574,0.139,180.768,0.792
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.143,149.638,0.763
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.143,149.638,0.763
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.143,149.638,0.763
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.14,146.203,0.757
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.14,146.203,0.757
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.14,146.203,0.757
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.14,146.203,0.757
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.14,146.203,0.757
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.082,0.166,172.862,0.896
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.330,0.14,146.203,0.757
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.082,0.166,172.862,0.896
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.082,0.166,172.862,0.896
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.133,138.533,0.744
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.133,138.533,0.744
"'riesgo_pais_residencia_MEDIO', 'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.133,138.533,0.744
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.142,148.11,0.798
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.142,148.11,0.798
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.132,138.189,0.744
"'riesgo_pais_origen_de_recursos_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.132,138.189,0.744
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.132,138.189,0.744
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_nacim_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.132,138.189,0.744
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.142,148.11,0.798
"'riesgo_pais_origen_de_recursos_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.132,138.189,0.744
"'riesgo_pais_origen_de_recursos_MEDIO', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.132,138.189,0.744
"'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.13,135.556,0.74
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.154,160.273,0.875
"'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.154,160.273,0.875
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.13,135.556,0.74
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.13,135.556,0.74
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.154,160.273,0.875
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.13,135.556,0.74
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.13,135.556,0.74
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.13,135.556,0.74
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.139,144.919,0.792
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO'",0,0,0,0.996,3.345,0.159,165.882,0.908
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.345,0.159,165.882,0.908
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.153,159.867,0.875
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.153,159.867,0.875
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.139,144.919,0.792
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.139,144.919,0.792
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.139,144.919,0.792
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.139,144.919,0.792
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.153,159.867,0.875
"'riesgo_pais_origen_de_recursos_MEDIO', 'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.153,159.867,0.875
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.153,159.867,0.875
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'riesgo_pais_residencia_MEDIO', 'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.577,0.139,144.919,0.792
"'ctrl_terc_EXCLIENTE', 'cv_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'riesgo_pais_residencia_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.081,0.153,159.867,0.875
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'ctrl_terc_EXCLIENTE', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'cv_MEDIO', 'pais_residencia1_COLOMBIA', 'riesgo_pais_origen_de_recursos_MEDIO'",0,0,0,0.996,3.345,0.159,165.882,0.908
"'ctrl_terc_EXCLIENTE', 'pais_origen_recursos1_COLOMBIA', 'pais_nacim_COLOMBIA'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'pais_nacim_COLOMBIA', 'pais_origen_recursos1_COLOMBIA', 'riesgo_pais_residencia_MEDIO', 'cv_MEDIO', 'ctrl_terc_EXCLIENTE'","'estado_cli_INACTIVO', 'pais_residencia1_COLOMBIA'",0,0,0,0.996,2.329,0.129,135.212,0.739
"'delito_fuente_Enriquecimiento ilicito de particulares', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,1,0,0.995,1.556,0.061,79.925,0.431
"'tipologia_Posible Operacion LA', 'delito_fuente_Enriquecimiento ilicito de particulares', 'sociedad_ccial_civ_Sin Informacion'","'motivo_ros_Posible Operacion LA', 'tipo_cli_PERSONA NATURAL'",0,1,0,0.995,1.556,0.061,79.745,0.431
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'riesgo_pais_residencia_MEDIO'","'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,6.971,0.105,181.732,0.976
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,6.971,0.105,181.732,0.976
"'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,6.971,0.104,181.446,0.976
"'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'cv_MEDIO', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,8.149,0.107,185.816,1.0
"'riesgo_pais_origen_de_recursos_Sin Informacion', 'riesgo_pais_residencia_MEDIO', 'pais_nacim_COLOMBIA'","'cv_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,8.149,0.107,185.816,1.0
"'cv_MEDIO', 'riesgo_pais_residencia_MEDIO', 'pais_origen_recursos1_Sin Informacion', 'pais_nacim_COLOMBIA'","'riesgo_pais_origen_de_recursos_Sin Informacion', 'pais_residencia1_COLOMBIA'",0,0,0,0.995,6.971,0.104,181.446,0.976
